"TR_No","TR_Date","V_No","Cheque_No","Invoice_Date","Remarks","Invoice_No","MF","ChequeNo"
"3876","10/6/2011 12:00:00 AM","","","","","0","0",""
"3877","10/6/2011 12:00:00 AM","","","","","0","0",""
"3878","10/6/2011 12:00:00 AM","","","","","0","0",""
"3879","10/12/2011 12:00:00 AM","","","","","0","0",""
"3880","10/11/2011 12:00:00 AM","","","","","0","0",""
"3881","10/14/2011 12:00:00 AM","","0538610","10/14/2011 12:00:00 AM","","0","0",""
"3882","10/19/2011 12:00:00 AM","","0626311","10/19/2011 12:00:00 AM","","0","0",""
"3883","10/18/2011 12:00:00 AM","","","","","0","0",""
"3884","10/18/2011 12:00:00 AM","","","","","0","0",""
"3885","10/26/2011 12:00:00 AM","","","","","0","0",""
"3886","10/8/2011 12:00:00 AM","","","","","0","0",""
"3887","9/27/2011 12:00:00 AM","","","","","0","0",""
"3888","10/27/2011 12:00:00 AM","","0626312","10/27/2011 12:00:00 AM","","0","0",""
"3889","10/27/2011 12:00:00 AM","","","","","0","0",""
"3890","10/27/2011 12:00:00 AM","","","","","0","0",""
"3891","10/28/2011 12:00:00 AM","","","","","0","0",""
"3892","10/28/2011 12:00:00 AM","","","","","0","0",""
"3893","10/29/2011 12:00:00 AM","","","","","0","0",""
"3894","10/29/2011 12:00:00 AM","","","","","0","0",""
"3895","10/31/2011 12:00:00 AM","","0626313","10/31/2011 12:00:00 AM","","0","0",""
"3896","10/31/2011 12:00:00 AM","","41105925","10/31/2011 12:00:00 AM","","0","0",""
"3897","10/31/2011 12:00:00 AM","","","","","0","0",""
"3898","10/31/2011 12:00:00 AM","","","","","0","0",""
"3899","11/9/2011 12:00:00 AM","","","","","0","0",""
"3900","11/12/2011 12:00:00 AM","","","","","0","0",""
"3901","11/9/2011 12:00:00 AM","","","","","0","0",""
"3902","11/16/2011 12:00:00 AM","","","","","0","0",""
"3903","11/17/2011 12:00:00 AM","","41105926","11/17/2011 12:00:00 AM","","0","0",""
"3904","11/17/2011 12:00:00 AM","","0626314","11/17/2011 12:00:00 AM","","0","0",""
"3905","11/19/2011 12:00:00 AM","","","","","0","0",""
"3906","10/30/2011 12:00:00 AM","","","","","0","0",""
"3907","11/26/2011 12:00:00 AM","","","","","0","0",""
"3908","11/26/2011 12:00:00 AM","","","","","0","0",""
"3909","10/30/2011 12:00:00 AM","","","","","0","0",""
"3910","11/28/2011 12:00:00 AM","","","","","0","0",""
"3911","11/18/2011 12:00:00 AM","","","","","0","0",""
"3912","11/18/2011 12:00:00 AM","","","","","0","0",""
"3913","11/18/2011 12:00:00 AM","","","","","0","0",""
"3914","11/28/2011 12:00:00 AM","","","","","0","0",""
"3915","11/28/2011 12:00:00 AM","","","","","0","0",""
"3916","11/29/2011 12:00:00 AM","","","","","0","0",""
"3917","11/29/2011 12:00:00 AM","","0626315","11/29/2011 12:00:00 AM","","0","0",""
"3918","11/29/2011 12:00:00 AM","","","","","0","0",""
"3919","12/1/2011 12:00:00 AM","","","","","0","0",""
"3920","12/2/2011 12:00:00 AM","","","","","0","0",""
"3921","12/7/2011 12:00:00 AM","","0626316","12/7/2011 12:00:00 AM","","0","0",""
"3922","12/7/2011 12:00:00 AM","","","","","0","0",""
"3923","12/7/2011 12:00:00 AM","","0626316","12/7/2011 12:00:00 AM","","0","0",""
"3924","12/7/2011 12:00:00 AM","","","","","0","0",""
"3925","12/8/2011 12:00:00 AM","","0626317","12/8/2011 12:00:00 AM","","0","0",""
"3926","12/10/2011 12:00:00 AM","","","","","0","0",""
"3927","12/12/2011 12:00:00 AM","","","","","0","0",""
"3928","12/12/2011 12:00:00 AM","","","","","0","0",""
"3929","12/12/2011 12:00:00 AM","","","","","0","0",""
"3930","12/12/2011 12:00:00 AM","","","","","0","0",""
"3931","12/12/2011 12:00:00 AM","","","","","0","0",""
"3932","12/13/2011 12:00:00 AM","","0626318","12/13/2011 12:00:00 AM","","0","0",""
"3933","12/19/2011 12:00:00 AM","","","","","0","0",""
"3934","12/19/2011 12:00:00 AM","","0626319","12/19/2011 12:00:00 AM","","0","0",""
"3935","12/26/2011 12:00:00 AM","","0626320","12/26/2011 12:00:00 AM","","0","0",""
"3936","12/26/2011 12:00:00 AM","","","","","0","0",""
"3937","12/26/2011 12:00:00 AM","","41105927","12/26/2011 12:00:00 AM","","0","0",""
"3938","12/26/2011 12:00:00 AM","","","","","0","0",""
"3939","12/27/2011 12:00:00 AM","","","","","0","0",""
"3940","12/27/2011 12:00:00 AM","","","","","0","0",""
"3941","12/27/2011 12:00:00 AM","","","","","0","0",""
"3942","12/18/2011 12:00:00 AM","","","","","0","0",""
"3943","12/18/2011 12:00:00 AM","","","","","0","0",""
"3944","12/28/2011 12:00:00 AM","","","","","0","0",""
"3945","12/28/2011 12:00:00 AM","","","","","0","0",""
"3946","12/29/2011 12:00:00 AM","","","","","0","0",""
"3947","12/29/2011 12:00:00 AM","","","","","0","0",""
"3948","12/31/2011 12:00:00 AM","","","","","0","0",""
"3949","12/31/2011 12:00:00 AM","","","","","0","0",""
"3950","1/3/2012 12:00:00 AM","","","","","0","0",""
"3951","1/3/2012 12:00:00 AM","","","","","0","0",""
"3952","1/3/2012 12:00:00 AM","","","","","0","0",""
"3953","1/3/2012 12:00:00 AM","","","","","0","0",""
"3954","1/3/2012 12:00:00 AM","","0626321","1/3/2012 12:00:00 AM","","0","0",""
"3955","1/3/2012 12:00:00 AM","","41105928","1/4/2012 12:00:00 AM","","0","0",""
"3956","12/31/2011 12:00:00 AM","","","","","0","0",""
"3957","1/3/2012 12:00:00 AM","","0626324","1/3/2012 12:00:00 AM","","0","0",""
"3958","1/3/2012 12:00:00 AM","","0626325","1/3/2012 12:00:00 AM","","0","0",""
"3959","1/3/2012 12:00:00 AM","","0626326","1/3/2012 12:00:00 AM","","0","0",""
"3960","1/8/2012 12:00:00 AM","","","","","0","0",""
"3961","1/10/2012 12:00:00 AM","","","","","0","0",""
"3962","1/10/2012 12:00:00 AM","","","","","0","0",""
"3963","1/11/2012 12:00:00 AM","","","","","0","0",""
"3964","1/9/2012 12:00:00 AM","","","","","0","0",""
"3965","1/11/2012 12:00:00 AM","","","","","0","0",""
"3966","1/12/2012 12:00:00 AM","","","","","0","0",""
"3967","1/12/2012 12:00:00 AM","","0626327","1/12/2012 12:00:00 AM","","0","0",""
"3968","1/12/2012 12:00:00 AM","","","","","0","0",""
"3969","1/13/2012 12:00:00 AM","","","","","0","0",""
"3970","1/16/2012 12:00:00 AM","","0626328","1/16/2012 12:00:00 AM","","0","0",""
"3971","1/16/2012 12:00:00 AM","","0626329","1/16/2012 12:00:00 AM","","0","0",""
"3972","1/16/2012 12:00:00 AM","","41105929","1/17/2012 12:00:00 AM","","0","0",""
"3973","1/24/2012 12:00:00 AM","","","","","0","0",""
"3974","1/18/2012 12:00:00 AM","","","","","0","0",""
"3975","1/18/2012 12:00:00 AM","","","","","0","0",""
"3976","1/24/2012 12:00:00 AM","","","","","0","0",""
"3977","1/24/2012 12:00:00 AM","","0626330","1/24/2012 12:00:00 AM","","0","0",""
"3978","1/24/2012 12:00:00 AM","","0626331","1/24/2012 12:00:00 AM","","0","0",""
"3979","1/18/2012 12:00:00 AM","","","","","0","0",""
"3980","1/24/2012 12:00:00 AM","","","","","0","0",""
"3981","1/27/2012 12:00:00 AM","","","","","0","0",""
"3982","1/27/2012 12:00:00 AM","","","","","0","0",""
"3983","1/28/2012 12:00:00 AM","","","","","0","0",""
"3984","1/28/2012 12:00:00 AM","","","","","0","0",""
"3985","1/30/2012 12:00:00 AM","","","","","0","0",""
"3986","1/31/2012 12:00:00 AM","","0626332","1/31/2012 12:00:00 AM","","0","0",""
"3987","12/28/2011 12:00:00 AM","","","","","0","0",""
"3988","2/5/2012 12:00:00 AM","","","","","0","0",""
"3989","2/5/2012 12:00:00 AM","","","","","0","0",""
"3990","2/4/2012 12:00:00 AM","","","","","0","0",""
"3991","2/6/2012 12:00:00 AM","","","","","0","0",""
"3992","2/6/2012 12:00:00 AM","","","","","0","0",""
"3993","2/8/2012 12:00:00 AM","","","","","0","0",""
"3994","2/9/2012 12:00:00 AM","","","","","0","0",""
"3995","2/13/2012 12:00:00 AM","","0626333","2/13/2012 12:00:00 AM","","0","0",""
"3996","2/13/2012 12:00:00 AM","","","","","0","0",""
"3997","2/14/2012 12:00:00 AM","","","","","0","0",""
"3998","2/15/2012 12:00:00 AM","","0626334","2/15/2012 12:00:00 AM","","0","0",""
"3999","2/16/2012 12:00:00 AM","","","","","0","0",""
"4000","2/20/2012 12:00:00 AM","","0626335","2/20/2012 12:00:00 AM","","0","0",""
"4001","2/18/2012 12:00:00 AM","","","","","0","0",""
"4002","2/20/2012 12:00:00 AM","","","","","0","0",""
"4003","2/20/2012 12:00:00 AM","","","","","0","0",""
"4004","2/26/2012 12:00:00 AM","","","","","0","0",""
"4005","2/26/2012 12:00:00 AM","","","","","0","0",""
"4006","2/27/2012 12:00:00 AM","","0626336","2/27/2012 12:00:00 AM","","0","0",""
"4007","2/27/2012 12:00:00 AM","","0626336","2/27/2012 12:00:00 AM","","0","0",""
"4008","2/27/2012 12:00:00 AM","","","","","0","0",""
"4009","2/27/2012 12:00:00 AM","","","","","0","0",""
"4010","2/27/2012 12:00:00 AM","","0626337","2/27/2012 12:00:00 AM","","0","0",""
"4011","2/27/2012 12:00:00 AM","","","","","0","0",""
"4012","2/27/2012 12:00:00 AM","","","","","0","0",""
"4013","2/27/2012 12:00:00 AM","","41105930","2/28/2012 12:00:00 AM","","0","0",""
"4014","1/30/2012 12:00:00 AM","","","","","0","0",""
"4015","2/29/2012 12:00:00 AM","","","","","0","0",""
"4016","2/29/2012 12:00:00 AM","","","","","0","0",""
"4017","3/1/2012 12:00:00 AM","","0626338","3/1/2012 12:00:00 AM","","0","0",""
"4018","3/5/2012 12:00:00 AM","","0626339","3/5/2012 12:00:00 AM","","0","0",""
"4019","3/5/2012 12:00:00 AM","","","","","0","0",""
"4020","3/6/2012 12:00:00 AM","","41105931","3/6/2012 12:00:00 AM","","0","0",""
"4021","3/5/2012 12:00:00 AM","","","","","0","0",""
"4022","3/5/2012 12:00:00 AM","","","","","0","0",""
"4023","3/8/2012 12:00:00 AM","","0626340","3/8/2012 12:00:00 AM","","0","0",""
"4024","3/8/2012 12:00:00 AM","","","","","0","0",""
"4025","3/8/2012 12:00:00 AM","","","","","0","0",""
"4026","3/14/2012 12:00:00 AM","","","","","0","0",""
"4027","3/14/2012 12:00:00 AM","","","","","0","0",""
"4028","3/15/2012 12:00:00 AM","","41105932","3/15/2012 12:00:00 AM","","0","0",""
"4029","3/14/2012 12:00:00 AM","","","","","0","0",""
"4030","3/19/2012 12:00:00 AM","","0626341","3/19/2012 12:00:00 AM","","0","0",""
"4031","3/18/2012 12:00:00 AM","","","","","0","0",""
"4032","3/21/2012 12:00:00 AM","","","","","0","0",""
"4033","3/26/2012 12:00:00 AM","","","","","0","0",""
"4034","3/26/2012 12:00:00 AM","","","","","0","0",""
"4035","3/19/2012 12:00:00 AM","","","","","0","0",""
"4036","3/20/2012 12:00:00 AM","","41105933","3/20/2012 12:00:00 AM","","0","0",""
"4037","3/20/2012 12:00:00 AM","","41105934","3/20/2012 12:00:00 AM","","0","0",""
"4038","3/20/2012 12:00:00 AM","","41105935","3/20/2012 12:00:00 AM","","0","0",""
"4039","3/20/2012 12:00:00 AM","","","","","0","0",""
"4040","3/22/2012 12:00:00 AM","","41105936","3/22/2012 12:00:00 AM","","0","0",""
"4041","3/22/2012 12:00:00 AM","","","","","0","0",""
"4042","3/22/2012 12:00:00 AM","","","","","0","0",""
"4043","3/27/2012 12:00:00 AM","","41105937","3/27/2012 12:00:00 AM","","0","0",""
"4044","3/27/2012 12:00:00 AM","","","","","0","0",""
"4045","3/27/2012 12:00:00 AM","","41105938","3/27/2012 12:00:00 AM","","0","0",""
"4046","3/27/2012 12:00:00 AM","","","","","0","0",""
"4047","3/28/2012 12:00:00 AM","","41105939","3/28/2012 12:00:00 AM","","0","0",""
"4048","3/28/2012 12:00:00 AM","","","","","0","0",""
"4049","3/29/2012 12:00:00 AM","","","","","0","0",""
"4050","3/29/2012 12:00:00 AM","","0133217","3/30/2012 12:00:00 AM","","0","0",""
"4051","2/26/2012 12:00:00 AM","","","","","0","0",""
"4052","3/28/2012 12:00:00 AM","","","","","0","0",""
"4053","4/2/2012 12:00:00 AM","","0626342","4/2/2012 12:00:00 AM","","0","0",""
"4054","4/2/2012 12:00:00 AM","","","","","0","0",""
"4055","4/5/2012 12:00:00 AM","","41105940","4/5/2012 12:00:00 AM","","0","0",""
"4056","4/5/2012 12:00:00 AM","","0626343","4/5/2012 12:00:00 AM","","0","0",""
"4057","4/5/2012 12:00:00 AM","","","","","0","0",""
"4058","4/5/2012 12:00:00 AM","","","","","0","0",""
"4059","4/6/2012 12:00:00 AM","","","","","0","0",""
"4060","4/7/2012 12:00:00 AM","","","","","0","0",""
"4061","3/27/2012 12:00:00 AM","","","","","0","0",""
"4062","4/10/2012 12:00:00 AM","","","","","0","0",""
"4063","4/17/2012 12:00:00 AM","","","","","0","0",""
"4064","4/20/2012 12:00:00 AM","","","","","0","0",""
"4065","4/20/2012 12:00:00 AM","","","","","0","0",""
"4066","4/20/2012 12:00:00 AM","","","","","0","0",""
"4067","4/21/2012 12:00:00 AM","","","","","0","0",""
"4068","4/20/2012 12:00:00 AM","","","","","0","0",""
"4069","4/23/2012 12:00:00 AM","","0626344","4/23/2012 12:00:00 AM","","0","0",""
"4070","4/23/2012 12:00:00 AM","","","","","0","0",""
"4071","4/18/2012 12:00:00 AM","","","","","0","0",""
"4072","4/18/2012 12:00:00 AM","","","","","0","0",""
"4073","4/18/2012 12:00:00 AM","","","","","0","0",""
"4074","4/26/2012 12:00:00 AM","","","","","0","0",""
"4075","4/27/2012 12:00:00 AM","","","","","0","0",""
"4076","4/28/2012 12:00:00 AM","","","","","0","0",""
"4077","4/28/2012 12:00:00 AM","","","","","0","0",""
"4078","4/27/2012 12:00:00 AM","","","","","0","0",""
"4079","4/27/2012 12:00:00 AM","","","","","0","0",""
"4080","4/28/2012 12:00:00 AM","","","","","0","0",""
"4081","4/29/2012 12:00:00 AM","","","","","0","0",""
"4082","4/30/2012 12:00:00 AM","","","","","0","0",""
"4083","4/19/2012 12:00:00 AM","","","","","0","0",""
"4084","4/28/2012 12:00:00 AM","","","","","0","0",""
"4085","5/2/2012 12:00:00 AM","","","","","0","0",""
"4086","5/3/2012 12:00:00 AM","","","","","0","0",""
"4087","5/5/2012 12:00:00 AM","","","","","0","0",""
"4088","5/7/2012 12:00:00 AM","","","","","0","0",""
"4089","5/8/2012 12:00:00 AM","","","","","0","0",""
"4090","5/9/2012 12:00:00 AM","","0626345","5/9/2012 12:00:00 AM","","0","0",""
"4091","5/9/2012 12:00:00 AM","","","","","0","0",""
"4092","5/9/2012 12:00:00 AM","","","","","0","0",""
"4093","5/12/2012 12:00:00 AM","","330441","5/12/2012 12:00:00 AM","","0","0",""
"4094","5/12/2012 12:00:00 AM","","","","","0","0",""
"4095","5/14/2012 12:00:00 AM","","","","","0","0",""
"4096","5/14/2012 12:00:00 AM","","","","","0","0",""
"4097","5/14/2012 12:00:00 AM","","","","","0","0",""
"4098","5/14/2012 12:00:00 AM","","","","","0","0",""
"4099","5/14/2012 12:00:00 AM","","","","","0","0",""
"4100","5/14/2012 12:00:00 AM","","","","","0","0",""
"4101","5/14/2012 12:00:00 AM","","","","","0","0",""
"4102","5/14/2012 12:00:00 AM","","","","","0","0",""
"4103","5/15/2012 12:00:00 AM","","0626346","5/15/2012 12:00:00 AM","","0","0",""
"4104","5/15/2012 12:00:00 AM","","","","","0","0",""
"4105","5/14/2012 12:00:00 AM","","","","","0","0",""
"4106","5/21/2012 12:00:00 AM","","0626347","5/21/2012 12:00:00 AM","","0","0",""
"4107","5/21/2012 12:00:00 AM","","","","","0","0",""
"4108","5/21/2012 12:00:00 AM","","","","","0","0",""
"4109","5/21/2012 12:00:00 AM","","","","","0","0",""
"4110","5/9/2012 12:00:00 AM","","","","","0","0",""
"4111","5/9/2012 12:00:00 AM","","","","","0","0",""
"4112","5/18/2012 12:00:00 AM","","","","","0","0",""
"4113","5/18/2012 12:00:00 AM","","","","","0","0",""
"4114","5/18/2012 12:00:00 AM","","","","","0","0",""
"4115","5/23/2012 12:00:00 AM","","","","","0","0",""
"4117","5/22/2012 12:00:00 AM","","0626348","5/22/2012 12:00:00 AM","","0","0",""
"4118","5/21/2012 12:00:00 AM","","","","","0","0",""
"4119","5/25/2012 12:00:00 AM","","","","","0","0",""
"4120","5/25/2012 12:00:00 AM","","","","","0","0",""
"4121","2/26/2012 12:00:00 AM","","","","","0","0",""
"4122","5/27/2012 12:00:00 AM","","","","","0","0",""
"4123","5/27/2012 12:00:00 AM","","","","","0","0",""
"4124","5/28/2012 12:00:00 AM","","0626349","5/28/2012 12:00:00 AM","","0","0",""
"4125","5/23/2012 12:00:00 AM","","","","","0","0",""
"4126","5/30/2012 12:00:00 AM","","0626350","5/30/2012 12:00:00 AM","","0","0",""
"4127","5/30/2012 12:00:00 AM","","","","","0","0",""
"4128","4/26/2012 12:00:00 AM","","","","","0","0",""
"4129","4/26/2012 12:00:00 AM","","","","","0","0",""
"4130","6/4/2012 12:00:00 AM","","","","","0","0",""
"4131","6/6/2012 12:00:00 AM","","","","","0","0",""
"4132","6/6/2012 12:00:00 AM","","0626351","6/6/2012 12:00:00 AM","","0","0",""
"4133","6/6/2012 12:00:00 AM","","","","","0","0",""
"4134","6/7/2012 12:00:00 AM","","","","","0","0",""
"4135","6/9/2012 12:00:00 AM","","0626352","6/9/2012 12:00:00 AM","","0","0",""
"4136","6/9/2012 12:00:00 AM","","","","","0","0",""
"4137","6/9/2012 12:00:00 AM","","0626353","6/9/2012 12:00:00 AM","","0","0",""
"4138","6/9/2012 12:00:00 AM","","","","","0","0",""
"4139","6/9/2012 12:00:00 AM","","","","","0","0",""
"4140","6/12/2012 12:00:00 AM","","","","","0","0",""
"4141","6/12/2012 12:00:00 AM","","0626355","6/12/2012 12:00:00 AM","","0","0",""
"4142","6/12/2012 12:00:00 AM","","","","","0","0",""
"4143","6/12/2012 12:00:00 AM","","0626354","6/12/2012 12:00:00 AM","","0","0",""
"4144","6/18/2012 12:00:00 AM","","","","","0","0",""
"4145","6/19/2012 12:00:00 AM","","0626356","6/19/2012 12:00:00 AM","","0","0",""
"4146","6/18/2012 12:00:00 AM","","","","","0","0",""
"4147","6/19/2012 12:00:00 AM","","","","","0","0",""
"4148","6/21/2012 12:00:00 AM","","","","","0","0",""
"4149","6/25/2012 12:00:00 AM","","","","","0","0",""
"4150","6/25/2012 12:00:00 AM","","0626357","6/25/2012 12:00:00 AM","","0","0",""
"4151","6/25/2012 12:00:00 AM","","","","","0","0",""
"4152","6/25/2012 12:00:00 AM","","","","","0","0",""
"4153","6/25/2012 12:00:00 AM","","41105941","6/25/2012 12:00:00 AM","","0","0",""
"4154","6/25/2012 12:00:00 AM","","41105941","6/25/2012 12:00:00 AM","","0","0",""
"4155","6/25/2012 12:00:00 AM","","","","","0","0",""
"4156","6/25/2012 12:00:00 AM","","41105942","6/25/2012 12:00:00 AM","","0","0",""
"4157","6/25/2012 12:00:00 AM","","","","","0","0",""
"4158","6/25/2012 12:00:00 AM","","41105943","6/25/2012 12:00:00 AM","","0","0",""
"4159","6/25/2012 12:00:00 AM","","","","","0","0",""
"4160","6/25/2012 12:00:00 AM","","41105944","6/25/2012 12:00:00 AM","","0","0",""
"4161","6/25/2012 12:00:00 AM","","","","","0","0",""
"4162","6/26/2012 12:00:00 AM","","","","","0","0",""
"4163","6/26/2012 12:00:00 AM","","","","","0","0",""
"4164","6/26/2012 12:00:00 AM","","","","","0","0",""
"4165","6/27/2012 12:00:00 AM","","","","","0","0",""
"4166","6/27/2012 12:00:00 AM","","0626358","6/27/2012 12:00:00 AM","","0","0",""
"4167","6/18/2012 12:00:00 AM","","","","","0","0",""
"4168","6/18/2012 12:00:00 AM","","","","","0","0",""
"4169","6/18/2012 12:00:00 AM","","","","","0","0",""
"4170","5/25/2012 12:00:00 AM","","","","","0","0",""
"4171","5/29/2012 12:00:00 AM","","","","","0","0",""
"4172","6/28/2012 12:00:00 AM","","","","","0","0",""
"4173","6/28/2012 12:00:00 AM","","0626359","6/28/2012 12:00:00 AM","","0","0",""
"4174","6/28/2012 12:00:00 AM","","","","","0","0",""
"4175","7/1/2012 12:00:00 AM","","","","","0","0",""
"4176","7/4/2012 12:00:00 AM","","","","","0","0",""
"4177","6/28/2012 12:00:00 AM","","","","","0","0",""
"4178","7/7/2012 12:00:00 AM","","","","","0","0",""
"4179","7/7/2012 12:00:00 AM","","","","","0","0",""
"4180","7/8/2012 12:00:00 AM","","","","","0","0",""
"4181","7/9/2012 12:00:00 AM","","","","","0","0",""
"4182","7/9/2012 12:00:00 AM","","","","","0","0",""
"4183","7/9/2012 12:00:00 AM","","","","","0","0",""
"4184","7/10/2012 12:00:00 AM","","","","","0","0",""
"4185","7/10/2012 12:00:00 AM","","","","","0","0",""
"4186","7/10/2012 12:00:00 AM","","","","","0","0",""
"4187","7/12/2012 12:00:00 AM","","0626360","7/12/2012 12:00:00 AM","","0","0",""
"4188","7/12/2012 12:00:00 AM","","8061571","7/12/2012 12:00:00 AM","","0","0",""
"4189","7/12/2012 12:00:00 AM","","","","","0","0",""
"4190","7/12/2012 12:00:00 AM","","","","","0","0",""
"4191","7/9/2012 12:00:00 AM","","","","","0","0",""
"4192","7/16/2012 12:00:00 AM","","","","","0","0",""
"4193","7/16/2012 12:00:00 AM","","8061572","7/16/2012 12:00:00 AM","","0","0",""
"4194","7/18/2012 12:00:00 AM","","","","","0","0",""
"4197","7/18/2012 12:00:00 AM","","","","","0","0",""
"4198","7/21/2012 12:00:00 AM","","8061573","7/21/2012 12:00:00 AM","","0","0",""
"4199","7/21/2012 12:00:00 AM","","","","","0","0",""
"4200","7/26/2012 12:00:00 AM","","","","","0","0",""
"4201","7/28/2012 12:00:00 AM","","","","","0","0",""
"4202","7/28/2012 12:00:00 AM","","","","","0","0",""
"4203","7/30/2012 12:00:00 AM","","8061575","7/30/2012 12:00:00 AM","","0","0",""
"4204","8/2/2012 12:00:00 AM","","8061574","7/30/2012 12:00:00 AM","","0","0",""
"4205","7/30/2012 12:00:00 AM","","","","","0","0",""
"4206","7/30/2012 12:00:00 AM","","","","","0","0",""
"4207","8/1/2012 12:00:00 AM","","","","","0","0",""
"4208","8/2/2012 12:00:00 AM","","","","","0","0",""
"4209","8/2/2012 12:00:00 AM","","","","","0","0",""
"4210","8/2/2012 12:00:00 AM","","","","","0","0",""
"4211","7/18/2012 12:00:00 AM","","","","","0","0",""
"4212","7/18/2012 12:00:00 AM","","","","","0","0",""
"4213","7/18/2012 12:00:00 AM","","","","","0","0",""
"4214","8/4/2012 12:00:00 AM","","","","","0","0",""
"4215","8/4/2012 12:00:00 AM","","","","","0","0",""
