"TR_No","SL","Item","P","Q","R","W","Amount","VType","Account_Party","Control_Code","Narration","AC_Party2","GatePassNo","GatePassDt","Veh_No","Spindles","Frame","E_S_D","Item_Spec","Entry_DT","UNarration","DNarration","Tare_W","Kat_W","Org_W","Bill_PB","Tar_R","Invt_cat","Tax_am"
"2438","2821","1","","","","","9400","101","790","5","Mobile Mian Aftab","0","","","","0","0","0","0","8/4/2008 4:05:19 PM","موبائل  مياں   آفتاب  ","","","","","","","","False"
"2439","2822","1","","","","","600000","201","796","5","Cheque Paid","793","","","","0","0","0","0","8/5/2008 2:58:26 PM","چيک  پيڈ  ","","","","","","","","False"
"2440","2823","1","","","","","200000","201","811","5","Cheque Paid","789","","","","0","0","0","0","8/5/2008 2:59:24 PM","چيک  پيڈ  ","","","","","","","","False"
"2441","2824","1","","","","","3110","102","811","5","profit","0","","","","0","0","0","0","8/9/2008 3:25:34 PM","نفع  ","","","","","","","","False"
"2442","2825","1","","","","","311","101","811","5","Tex","0","","","","0","0","0","0","8/9/2008 3:26:12 PM","ٹيکس  ","","","","","","","","False"
"2443","2826","1","","","","","3900","101","810","5","Sultan Desiel","0","","","","0","0","0","0","8/10/2008 6:24:47 PM","سلطان  ڈيزل  ","","","","","","","","False"
"2444","2827","1","","","","","20000","102","793","5","Cash Paid","0","","","","0","0","0","0","8/11/2008 2:16:51 PM","کيش  پيڈ  ","","","","","","","","False"
"2445","2828","1","","","","","1592","101","355","5","Bill Paid","0","","","","0","0","0","0","8/13/2008 12:44:08 PM","بل  پيڈ  ","","","","","","","","False"
"2447","2830","1","","","","","1000","102","355","5","Cash Paid","0","","","","0","0","0","0","8/13/2008 12:51:37 PM","کيش  پيڈ  ","","","","","","","","False"
"2449","2832","1","","","","","200000","101","789","5","New Car Booking TOYOTA","0","","","","0","0","0","0","8/15/2008 3:45:32 PM","نئی کا ر بکنگ","","","","","","","","False"
"2450","2833","1","","","","","200000","101","796","5","New Car TOYOTA G L I","0","","","","0","0","0","0","8/15/2008 3:50:53 PM","نئی کار ٹیوٹا جى  ايل  ائى","","","","","","","","False"
"2451","2834","1","","","","","","101","790","5","","0","","","","0","0","0","0","8/17/2008 2:59:47 AM","","","","","","","","","False"
"2452","2835","1","","","","","8200","101","790","5","sajjad card  Lahore","0","","","","0","0","0","0","8/17/2008 3:09:36 AM","سجاد  کارڈ    لاہور","","","","","","","","False"
"2453","2836","1","","","","","331","101","790","5","sajjad card  Lahore","0","","","","0","0","0","0","8/17/2008 3:11:01 AM","سجاد  کارڈ    لاہور","","","","","","","","False"
"2454","2837","1","","","","","1659","101","790","5","sajjad card  Lahore","0","","","","0","0","0","0","8/17/2008 3:11:30 AM","سجاد  کارڈ    لاہور","","","","","","","","False"
"2463","2846","1","","","","","3790","101","790","5","","0","","","","0","0","0","0","8/18/2008 10:22:09 PM","","","","","","","","","False"
"2455","2838","1","","","","","1440","101","790","5","sajjad card  Lahore","0","","","","0","0","0","0","8/17/2008 3:12:18 AM","سجاد  کارڈ    لاہور","","","","","","","","False"
"2456","2839","1","","","","","1729","101","810","5","sajjad card  Lahore","0","","","","0","0","0","0","8/17/2008 3:12:52 AM","سجاد  کارڈ    لاہور","","","","","","","","False"
"2457","2840","1","","","","","3661","101","810","5","sajjad card  Lahore","0","","","","0","0","0","0","8/17/2008 3:13:35 AM","سجاد  کارڈ    لاہور","","","","","","","","False"
"2458","2841","1","","","","","1185","101","810","5","","0","","","","0","0","0","0","8/18/2008 1:02:48 AM","","","","","","","","","False"
"2459","2842","1","","","","","15375","101","790","5","Car Exp","0","","","","0","0","0","0","8/18/2008 9:36:26 PM","کار  خرچہ  ","","","","","","","","False"
"2460","2843","1","","","","","2","101","790","5","Exp 10%","0","","","","0","0","0","0","8/18/2008 9:39:06 PM","خرچہ  10 فی صد  ","","","","","","","","False"
"2461","2844","1","","","","","25","101","790","5","S M S","0","","","","0","0","0","0","8/18/2008 9:40:04 PM","ايس  ايم  ايس  ","","","","","","","","False"
"2462","2845","1","","","","","371","101","790","5","Credit Cover","0","","","","0","0","0","0","8/18/2008 9:40:23 PM","کريڈٹ  کو ر  ","","","","","","","","False"
"2464","2847","1","","","","","75131","203","789","5","Card Bill Paid","790","","","","0","0","0","0","8/18/2008 11:03:08 PM","کارڈ  بل  پيڈ  ","","","","","","","","False"
"2465","2848","1","","","","","490500","102","793","5","","0","","","","0","0","0","0","8/19/2008 1:27:01 PM","","","","","","","","","False"
"2467","2850","1","","","","","253500","101","793","5","Saber Flour Mill","0","","","","0","0","0","0","8/19/2008 1:30:09 PM","صابر  فلور  مل  ","","","","","","","","False"
"2468","2851","1","","","","","232573","101","793","5","Flour Mill","0","","","","0","0","0","0","8/19/2008 1:31:04 PM","فلور  مل  ","","","","","","","","False"
"2469","2852","1","","","","","698","101","793","5","Holding Tex","0","","","","0","0","0","0","8/19/2008 1:33:13 PM","ہولڈنگ  ٹيکس","","","","","","","","False"
"2470","2853","1","","","","","91400","101","789","5","T T D I K","0","","","","0","0","0","0","8/19/2008 1:34:31 PM","ٹى  ٹى  ڈى  ائى  کے  ","","","","","","","","False"
"2471","2854","1","","","","","4300","101","810","5","Desiel Sultan","0","","","","0","0","0","0","8/19/2008 2:03:08 PM","ڈيزل  سلطان  ","","","","","","","","False"
"2472","2855","1","","","","","91400","102","789","5","T T D I K","0","","","","0","0","0","0","8/20/2008 3:29:32 PM","ٹى  ٹى  ڈى  ائى  کے  ","","","","","","","","False"
"2473","2856","1","","","","","3055","101","810","5","Desiel For Home","0","","","","0","0","0","0","8/21/2008 11:19:16 PM","ڈيزل  برائے  گھر  ","","","","","","","","False"
"2474","2857","1","","","","","602750","102","793","5","T T D I K","0","","","","0","0","0","0","8/23/2008 3:32:05 PM","ٹى  ٹى  ڈى  ائى  کے  ","","","","","","","","False"
"2475","2858","1","","","","","273000","101","793","5","Recived Farooq Flour Mill","0","","","","0","0","0","0","8/23/2008 3:33:27 PM","وصولي  فاروق  فلور  مل  ","","","","","","","","False"
"2476","2859","1","","","","","256911","101","793","5","","0","","","","0","0","0","0","8/23/2008 3:34:55 PM","","","","","","","","","False"
"2477","2860","1","","","","","49816","101","793","5","Mian Azhar Hussain A/C 02900008","0","","","","0","0","0","0","8/23/2008 3:37:26 PM","مياں  اظہر  حسين  اے /سى  02900008  ","","","","","","","","False"
"2478","2861","1","","","","","22250","101","793","5","Recived T T Muhammadi Mill","0","","","","0","0","0","0","8/23/2008 3:39:34 PM","وصولي  ٹى  ٹى  مہد ی  مل  ","","","","","","","","False"
"2479","2862","1","","","","","771","101","793","5","Holding Tex","0","","","","0","0","0","0","8/23/2008 3:42:25 PM","ہولڈنگ  ٹيکس","","","","","","","","False"
"2480","2863","1","","","","","3827","101","810","5","Desiel Sultan","0","","","","0","0","0","0","8/24/2008 6:25:53 PM","ڈيزل  سلطان  ","","","","","","","","False"
"2481","2864","1","","","","","300000","102","796","5","Cash Paid","0","","","","0","0","0","0","8/25/2008 2:16:17 PM","کيش  پيڈ  ","","","","","","","","False"
"2482","2865","1","","","","","100000","102","789","5","Cash Paid","0","","","","0","0","0","0","8/25/2008 2:17:25 PM","کيش  پيڈ  ","","","","","","","","False"
"2483","2866","1","","","","","20000","102","789","5","Cash","0","","","","0","0","0","0","8/27/2008 2:21:48 PM","کيش  ","","","","","","","","False"
"2484","2867","1","","","","","4200","101","810","5","Desiel","0","","","","0","0","0","0","8/28/2008 12:22:11 PM","ڈيزل  ","","","","","","","","False"
"2485","2868","1","","","","","49833","101","810","5","F C P 001","0","","","","0","0","0","0","8/28/2008 12:23:07 PM","ايف  سى  پى  001  ","","","","","","","","False"
"2486","2869","1","","","","","2877","101","810","5","F C P 001","0","","","","0","0","0","0","8/28/2008 12:24:06 PM","ايف  سى  پى  001  ","","","","","","","","False"
"2488","2870","1","","","","","81867","102","810","5","Card Bill Paid","0","","","","0","0","0","0","8/28/2008 12:50:06 PM","کارڈ  بل  پيڈ  ","","","","","","","","False"
"2489","2871","1","","","","","100000","102","811","5","Cash Paid","0","","","","0","0","0","0","8/28/2008 1:12:27 PM","کيش  پيڈ  ","","","","","","","","False"
"2491","2873","1","","","","","81867","101","793","5","Card Bill Paid","0","","","","0","0","0","0","8/28/2008 4:31:18 PM","کارڈ  بل  پيڈ  ","","","","","","","","False"
"2492","2874","1","","","","","9225","101","810","5","New Mobile","0","","","","0","0","0","0","8/28/2008 9:32:20 PM","نيا  موبائل  ","","","","","","","","False"
"2493","2875","1","","","","","2000","102","792","5","","0","","","","0","0","0","0","8/30/2008 3:50:01 PM","","","","","","","","","False"
"2494","2876","1","","","","","1000","102","797","5","","0","","","","0","0","0","0","8/30/2008 3:50:24 PM","","","","","","","","","False"
"2495","2877","1","","","","","5250","101","790","5","","0","","","","0","0","0","0","9/1/2008 9:55:28 PM","","","","","","","","","False"
"2496","2878","1","","","","","8000","101","790","5","","0","","","","0","0","0","0","9/1/2008 9:55:46 PM","","","","","","","","","False"
"2497","2879","1","","","","","150000","101","793","5","Cash Paid Mill","0","","","","0","0","0","0","9/2/2008 5:28:25 PM","کيش  پيڈ  مل  ","","","","","","","","False"
"2498","2880","1","","","","","450","101","793","5","Holding Tex","0","","","","0","0","0","0","9/2/2008 5:31:25 PM","ہولڈنگ  ٹيکس","","","","","","","","False"
"2499","2881","1","","","","","2000","101","790","5","","0","","","","0","0","0","0","9/3/2008 12:26:42 PM","","","","","","","","","False"
"2500","2882","1","","","","","2000","102","355","5","Bill Paid","0","","","","0","0","0","0","9/3/2008 12:27:17 PM","بل  پيڈ  ","","","","","","","","False"
"2501","2883","1","","","","","400000","203","796","5","Cash Paid","789","","","","0","0","0","0","9/4/2008 1:48:12 AM","کيش  پيڈ  ","","","","","","","","False"
"2502","2884","1","","","","","400000","203","796","5","Cash Paid","793","","","","0","0","0","0","9/4/2008 1:49:08 AM","کيش  پيڈ  ","","","","","","","","False"
"2503","2885","1","","","","","200000","203","796","5","Cash Paid","811","","","","0","0","0","0","9/4/2008 1:50:28 AM","کيش  پيڈ  ","","","","","","","","False"
"2504","2886","1","","","","","10000","102","792","5","S T M","0","","","","0","0","0","0","9/5/2008 11:32:12 PM","ايس  ٹى  ايم  ","","","","","","","","False"
"2505","2887","1","","","","","4000","102","797","5","Chairty","0","","","","0","0","0","0","9/6/2008 9:36:50 AM","صدقہ  ","","","","","","","","False"
"2506","2888","1","","","","","23500","101","790","5","New Mobile","0","","","","0","0","0","0","9/7/2008 6:44:19 PM","نيا  موبائل  ","","","","","","","","False"
"2507","2889","1","","","","","3623","102","811","5","P \L","0","","","","0","0","0","0","9/8/2008 1:19:31 PM","پى ايل","","","","","","","","False"
"2508","2890","1","","","","","362","101","811","5","Tex","0","","","","0","0","0","0","9/8/2008 1:20:13 PM","ٹيکس  ","","","","","","","","False"
"2509","2891","1","","","","","210000","102","789","5","T T D G K &T T D I K","0","","","","0","0","0","0","9/9/2008 12:47:16 PM","ٹى  ٹى  ڈى  جى  کے   اینڈٹى  ٹى  ڈى  ائى  کے  ","","","","","","","","False"
"2510","2892","1","","","","","210000","101","789","5","T T Recived Head Office","0","","","","0","0","0","0","9/9/2008 12:48:04 PM","ٹى  ٹى  وصولي  ہيڈ  آفس","","","","","","","","False"
"2511","2893","1","","","","","5000","102","792","5","Mazhar","0","","","","0","0","0","0","9/9/2008 10:47:35 PM","مظہر  ","","","","","","","","False"
"2512","2894","1","","","","","300000","201","789","5","Sajjad Hussain","796","","","","0","0","0","0","9/9/2008 11:34:26 PM","سجاد  حسين  ","","","","","","","","False"
"2513","2895","1","","","","","484183","201","793","5","sajjad Hussain","796","","","","0","0","0","0","9/9/2008 11:35:27 PM","سجاد  حسين  ","","","","","","","","False"
"2514","2896","1","","","","","106060","201","811","5","Sajjad Hussain","796","","","","0","0","0","0","9/9/2008 11:36:31 PM","سجاد  حسين  ","","","","","","","","False"
"2515","2897","1","","","","","","101","797","5","","0","","","","0","0","0","0","9/10/2008 11:38:00 PM","","","","","","","","","False"
"2516","2898","1","","","","","81000","101","792","5","End Of Sep 2008","0","","","","0","0","0","0","9/10/2008 11:38:31 PM","اينڈ  آف  ستمبر  2008  ","","","","","","","","False"
"2517","2899","1","","","","","23200","101","797","5","End OF Sep 2008","0","","","","0","0","0","0","9/10/2008 11:41:31 PM","اينڈ  آف  ستمبر  2008  ","","","","","","","","False"
"2518","2900","1","","","","","6330","101","810","5","","0","","","","0","0","0","0","9/11/2008 11:34:49 PM","","","","","","","","","False"
"2519","2901","1","","","","","11600","101","810","5","","0","","","","0","0","0","0","9/11/2008 11:35:08 PM","","","","","","","","","False"
"2520","2902","1","","","","","7250","101","810","5","","0","","","","0","0","0","0","9/11/2008 11:35:28 PM","","","","","","","","","False"
"2521","2903","1","","","","","4405","101","790","5","Desiel Sultan","0","","","","0","0","0","0","9/15/2008 3:55:22 PM","ڈيزل  سلطان  ","","","","","","","","False"
"2522","2904","1","","","","","800000","203","811","5","Cash Paid Mian Aftab Hussain For Zam Zam","868","","","","0","0","0","0","9/17/2008 9:34:46 PM","کيش  پيڈ  مياں   آفتاب  حسين  برائے  ز م  ز م  ","","","","","","","","False"
"2523","2905","1","","","","","800000","203","796","5","Cash Paid Mian Aftab Hussain For Zam Zam","868","","","","0","0","0","0","9/17/2008 9:37:10 PM","کيش  پيڈ  مياں   آفتاب  حسين  برائے  ز م  ز م  ","","","","","","","","False"
"2524","2906","1","","","","","220000","201","789","5","Haji Talib Hussain","868","","","","0","0","0","0","9/18/2008 12:46:43 PM","حاجى  طالب  حسين  ","","","","","","","","False"
"2525","2907","1","","","","","3","101","790","5","Tex","0","","","","0","0","0","0","9/19/2008 2:14:03 PM","ٹيکس  ","","","","","","","","False"
"2526","2908","1","","","","","12","101","790","5"," s m s","0","","","","0","0","0","0","9/19/2008 2:14:20 PM","  ايس  ايم  ايس  ","","","","","","","","False"
